ID,会社名,所在地,TEL,営業時間,定休日,免許,HP,備考_駐車場,貼貸_住居用,貼貸_事業用,貼貸_土地,貼貸_駐車場,売買_土地,売買_一戸建て,売買_マンション,売買_その他,URL
7753,株式会社　ミッキー不動産,沖縄県豊見城市宜保 2-6-1,098-851-9684,10:00〜18:00,お盆･年末年始,沖縄県知事免許（2）第5236号,当社ホームページはこちら,豊見城中央病院向かい、サンエー食品館隣。駐車場/あり 5台,1,1,0,0,9,5,0,0,https://www.e-uchina.net/fudosan_kaisha/7753
7755,沖縄ロングステイ株式会社,沖縄県北谷町美浜 1-6-7,098-926-0344,平日 09:00〜17:00,土・日・祝・年末年始,沖縄県知事免許番号(2)第5282号,当社ホームページはこちら,電話は24時間 受付対応しております。駐車場/なし,4,0,0,0,0,0,3,0,https://www.e-uchina.net/fudosan_kaisha/7755
7756,有限会社スペースアド,沖縄県宜野湾市宇地泊 2-22-21 2-A,098-897-1200,09:00〜17:00,土・日・祝日・お盆・年末年始・GW,沖縄県知事（２）第5262号,当社ホームページはこちら,駐車場/あり 2台,0,4,0,0,1,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7756
7757,株式会社ハウステラ　沖縄市本店,沖縄県沖縄市上地 3-2-20,098-932-0001,09:00〜18:00,第4水曜日・年末年始,沖縄県知事(2)第5280号,当社ホームページはこちら,こんにちは！株式会社ハウステラです！会社情報をご覧いただきありがとうございます♪弊社は沖縄市の南インター近くにある売買専門の不動産会社です。常に新しい情報を取り入れ、お客様へもより新鮮な情報を提供できるようスタッフ一同、日々努めています。不動産に関するご相談や売却査定も、いつでも無料で行っています！お気軽にお問い合わせください♪Instagramなどで最新情報を随時発信中！＊ハウステラ那覇浦添店那覇市首里末吉町3丁目50番1駐車場/あり 1台,68,5,5,1,34,40,7,9,https://www.e-uchina.net/fudosan_kaisha/7757
7760,レキオス賃貸サポートセンター,沖縄県宜野湾市志真志 4-30-6,098-943-8130,10:00〜18:00,土日祝、旧盆とウークイの翌日、年末年始,沖縄県知事免許(2)第5237号,当社ホームページはこちら,駐車場/なし,3,3,0,1,1,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7760
7761,株式会社TAG,沖縄県北中城村島袋 260-1 CONFORT77A,098-989-3381,11:00〜17:00,土・日・祝祭日,沖縄県知事（1）第5277号,当社ホームページはこちら,駐車場/なし,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7761
7762,株式会社大貴,沖縄県うるま市豊原 753-1,098-911-7588,09:00〜17:00,土･日・祝・お盆・年末年始・GW,沖縄県知事（1）第5182号,当社ホームページはこちら,省エネ住宅証明書付き！金利優遇対象♪住宅ローン控除で、お得に購入♪駐車場/あり,0,0,0,0,6,1,0,0,https://www.e-uchina.net/fudosan_kaisha/7762
7763,【飯田グループホールディングス】ホームトレードセンター株式会社　沖縄中央営業所,沖縄県北谷町上勢頭 550-3,0120-627-888,平日（水曜定休） 10:00〜19:00土日祝 09:00〜18:00,水曜日・年末年始,国土交通大臣免許(4)第8044号,当社ホームページはこちら,ホームトレードセンターは飯田グループホールディングス唯一の販売専門会社です！ホムトレだからできる、豊富な物件情報、お買換え等の無料査定、売却のお手伝いも併せてご提案！弊社の提携住宅ローンもご紹介いたします。私たちが皆様のマイホーム購入、お住まいの住み替えを全力でサポートします！駐車場/あり 2台,0,0,0,0,19,161,4,9,https://www.e-uchina.net/fudosan_kaisha/7763
7764,株式会社スタジオ・チッタ,沖縄県浦添市内間 4-17-3 3F,098-943-6330,09:00〜18:00,不定休、お盆、GW、年末年始,国土交通大臣（2）第9902号,当社ホームページはこちら,駐車場/あり 3台,0,0,0,0,6,3,0,0,https://www.e-uchina.net/fudosan_kaisha/7764
7765,株式会社大和産業,沖縄県本部町伊野波 310,0980-47-7400,月-土 08:30〜17:30,日曜日・お盆・年末年始,沖縄県知事（1）第5130号,当社ホームページはこちら,駐車場/あり 1台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7765
7768,HALエステート,沖縄県沖縄市高原 7-23-10 リングビル201,098-923-3434,10:00〜17:00,日、祝祭日※日曜祝祭日、営業時間外の内覧も可能です！お気軽にご連絡ください＾＾,沖縄県知事(1)第5688号,当社ホームページはこちら,経験豊富な宅建士がお客様に合わせたご提案を致します！弊社では不動産を買いたい！売りたい！全てのお客様の「最善」を常に考え全力でサポートさせていただきます！不動産査定・相談無料♪ぜひご連絡ください!(^^)!駐車場/あり 2台,0,0,0,0,2,3,1,1,https://www.e-uchina.net/fudosan_kaisha/7768
7771,株式会社プラスワン,沖縄県うるま市赤道 586-1 島袋アパートA-1,080-7226-1966,毎日 09:00〜18:00,月曜日・年末年始,沖縄県知事免許（１）第５２７９号,当社ホームページはこちら,外出していることが多いので、お問い合わせはメールもしくは各担当の携帯電話にお願いします。駐車場/あり 1台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7771
7779,(株)ハウスドゥ・ジャパン　ハウスドゥ 家・不動産買取専門店 与那原西原,沖縄県与那原町東浜 81-4,0120-066-325,平日 09:00〜17:30土・日・祝 09:00〜17:30,水曜日・年末年始,国土交通大臣（2）第9821号,当社ホームページはこちら,店舗前駐車場７台完備♪マリンプラザあがり浜から車で1分♪お買い物帰りにお気軽にご来店下さい(^^)/駐車場/あり 7台,0,0,0,0,10,2,1,0,https://www.e-uchina.net/fudosan_kaisha/7779
7781,（株）GOLD・KEI,沖縄県那覇市三原 2-15-13,098-995-6671,09:00〜17:0009:00〜17:00,土日祝祭日,国土交通大臣(1)第10959号,当社ホームページはこちら,弊社の入り口は2階になります。駐車場/あり 2台,3,0,0,0,0,2,0,1,https://www.e-uchina.net/fudosan_kaisha/7781
7782,（株）エルマーノ,沖縄県那覇市若狭 2-13-15 3F,098-941-5800,09:00〜18:00,土・日・GW・お盆・年末年始,沖縄県知事（1）第5257号,当社ホームページはこちら,駐車場/なし,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7782
7783,58HOME,沖縄県那覇市銘苅 1-2-33,098-941-5581,09:00〜18:00,"日曜日,年末年始",沖縄県知事（1）第5317号,当社ホームページはこちら,駐車場/あり 3台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7783
7785,株式会社ヒマワリハウジング,沖縄県浦添市前田 572 コラリア102,098-917-5801,09:00〜18:00,不定休・お盆・年末年始・GW,沖縄県知事（1）5247号,当社ホームページはこちら,駐車場/あり 2台,0,0,0,0,4,16,0,0,https://www.e-uchina.net/fudosan_kaisha/7785
7791,CONFIANZA Housing(株),沖縄県西原町翁長 592 2-C,098-987-6676,10:00〜18:00,日曜祝日・年末年始,沖縄県知事(2)第5289号,当社ホームページはこちら,駐車場/あり 8台,0,0,2,1,2,1,1,0,https://www.e-uchina.net/fudosan_kaisha/7791
7794,合同会社アルバ,沖縄県石垣市浜崎町 2-3-33,0980-87-0631,09:00〜18:00,不定休,沖縄県知事免許第(1)5336号,当社ホームページはこちら,駐車場/なし,1,1,0,2,3,1,0,4,https://www.e-uchina.net/fudosan_kaisha/7794
7795,(株)南西エステート仲介営業部,沖縄県沖縄市泡瀬 2-17-15 1階,098-923-0742,10:00〜19:00,水曜日、年末年始,沖縄県知事(5)第3694号,当社ホームページはこちら,キッズスペースもご用意しておりますのでお子様連れのお客様も安心してご相談いただけます♪駐車場/あり 2台,0,0,0,0,20,42,12,0,https://www.e-uchina.net/fudosan_kaisha/7795
7796,株式会社　拓信,沖縄県沖縄市越来 3-15-31,098-989-0960,月〜土 09:00〜18:00,日・祝・GW・お盆・年末年始,沖縄県知事(1)第5366号,当社ホームページはこちら,youtube→https://www.youtube.com/@%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E6%8B%93%E4%BF%A1instagram→https://www.instagram.com/takushin.o.k/駐車場/あり 4台,0,0,0,0,3,1,0,0,https://www.e-uchina.net/fudosan_kaisha/7796
7797,（株）全沖,沖縄県うるま市みどり町 4-12-1 全沖 201,098-987-8550,10:00〜17:00,土、日、祝日、お盆、GW、年末年始,沖縄県知事免許番号（1）第5313号,当社ホームページはこちら,会社の前にある七輪焼肉安安の建物の後ろに駐車場が有ります。駐車場/あり 2台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7797
7798,（株）ハートボイルド,沖縄県名護市城 1-7-6,090-8663-6080,10:00〜17:00,土･日･祝日,沖縄県知事免許(1)第5307号,当社ホームページはこちら,名護市営市場のアーケード(元FMヤンバル)で不動産業を営んでおります。営業時間 AM10:00 ～ PM17:00 土・日・祝日が定休日となっております。不動産業をはじめ、宿泊、コインランドリー、土地活用や店舗リフォームや宿泊業、民泊のデザインから許可関係、運営の引き継ぎも得意です。HPをご覧になりお気軽にお問い合わせくださいませ。LINE ID @850hdbgi駐車場/あり 5台,1,2,2,1,9,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7798
7799,OFFICE YOZA,沖縄県沖縄市美里 5-24-18 2F,098-989-5975,月曜日～金曜日 09:00〜18:00,土曜日　日曜日　祝日　12月29日～1月3日,沖縄県知事(1)第5189号,当社ホームページはこちら,駐車場/あり 3台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7799
7800,合同会社 ShakeHands,沖縄県那覇市鏡原町 3-1,050-5360-0401,09:00〜18:00 2024年12月24日より2025年1月5日までは年末年始休暇です。,日・GW・お盆・年末年始,沖縄県知事(1)第5268号,当社ホームページはこちら,駐車場/あり 2台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7800
7801,株式会社　金城不動産,沖縄県浦添市伊祖 3-13-1,098-943-2621,10:00〜18:00,日曜・祝・年末年始(12/28～1/4）・GW,沖縄県知事（1）5340,当社ホームページはこちら,前面に３台分用意しております。お気軽にご来店ください。駐車場/あり 3台,18,6,1,1,4,5,0,2,https://www.e-uchina.net/fudosan_kaisha/7801
7805,株式会社GSK じょーとーハウジング,沖縄県那覇市仲井真 379-1 レジデンス新垣105号室,098-996-3919,09:00〜18:00 年中無休、何時からでもご案内可能,年中無休,沖縄県知事免許(1)第5345号,当社ホームページはこちら,駐車場は裏手になりますので事前にご連絡いただくとスムーズです。駐車場/あり 9台,0,1,2,0,5,141,2,2,https://www.e-uchina.net/fudosan_kaisha/7805
7806,大成不動産ホールディングス（株）沖縄支社,沖縄県宜野湾市大山 6-3-3 3F,098-870-9350,09:00〜18:00 事前予約で朝昼夜、内覧可能です^^,不定休,国土交通大臣免許（1）9637号,当社ホームページはこちら,ホームページに他物件ございます！是非是非お待ちしております♪駐車場/あり 5台,0,0,0,0,0,3,3,0,https://www.e-uchina.net/fudosan_kaisha/7806
7807,株式会社美波ハウジング,沖縄県名護市大南 2-5-12 2F,0980-43-7813,09:00〜18:00,土曜、日曜、祝祭日、GW、お盆、年末年始,沖縄県知事（1）第6001号,当社ホームページはこちら,駐車場/あり 1台,0,0,0,1,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7807
7808,株式会社シナジートラストキャピタル　売買部,沖縄県中城村南上原 1007,098-963-9293,09:00〜17:00,土･日･祝･お盆･年末年始･GW,沖縄県知事免許(2)4762号,当社ホームページはこちら,駐車場/なし,0,0,0,0,0,0,0,4,https://www.e-uchina.net/fudosan_kaisha/7808
7810,株式会社　ウェーブリゾート　普天間本店,沖縄県宜野湾市普天間 1-9-1,098-988-1850,09:00〜18:00,日曜日・GW・お盆・年末年始,沖縄県知事（2）4936号,当社ホームページはこちら,近隣コインパーキングをご利用ください。駐車場/なし,0,0,0,0,7,1,0,0,https://www.e-uchina.net/fudosan_kaisha/7810
7811,株式会社　ホーム21トラスト不動産　中部営業所,沖縄県沖縄市比屋根 1-16-9,098-989-4986,09:00〜18:00,日･年末年始・GW･旧盆,沖縄県知事（3）4494号,当社ホームページはこちら,駐車場/あり 3台,76,2,0,0,26,25,2,2,https://www.e-uchina.net/fudosan_kaisha/7811
7812,株式会社　ホーム21トラスト不動産　名護営業所,沖縄県名護市港 2-7-1,0980-43-0841,09:00〜18:00,日曜･年末年始・GW･旧盆,沖縄県知事（3）4494号,当社ホームページはこちら,駐車場/あり 5台,30,6,0,0,24,5,1,5,https://www.e-uchina.net/fudosan_kaisha/7812
7813,城エステートプラン,沖縄県西原町上原 2-26-10,098-943-3226,09:00〜18:00,日曜日,沖縄県知事免許(2)第5261号,当社ホームページはこちら,沖縄県の不動産　土地、建物、マンション、投資物件、軍用地の売買物件をメインに業務を行っております。駐車場/あり 1台,0,1,0,0,6,0,0,3,https://www.e-uchina.net/fudosan_kaisha/7813
7814,スカイホーム守礼,沖縄県西原町上原 2-29-11 スリ・クロック　1-C,098-943-8218,10:00〜19:00,お盆・年末年始,沖縄県知事（1）第5332号,当社ホームページはこちら,快適に暮らせるお住まいをご提案いたします。沖縄県へお引越し予定の方、住宅購入をお考えの方は是非とも弊社へご相談ください。駐車場/あり 2台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7814
7815,(株)クレアール,沖縄県浦添市城間 3-3-6 西原ビル　105号室,098-975-7404,10:00〜22:00,年末年始,沖縄県知事免許第(1)5290号,当社ホームページはこちら,駐車場/なし,0,0,0,0,24,79,11,1,https://www.e-uchina.net/fudosan_kaisha/7815
7816,（同）Ｔｅｃｈ３ＯＫＩＮＡＷＡ,沖縄県宜野湾市我如古 3-11-3 105,098-988-4490,月火木金土 10:15〜17:00,水曜・日曜・第１第３土曜日・旧盆・GW・年末年始その他,沖縄県知事免許(1)第5291号,当社ホームページはこちら,駐車場/あり 2台,19,7,0,5,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7816
7817,（株）あられ,沖縄県糸満市糸満 1662 201号,098-994-7733,10:00〜18:00,日曜日,沖縄県知事免許（１）第５２８７号,当社ホームページはこちら,駐車場/あり 2台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/7817
7819,株式会社タープアンドリゾート,沖縄県那覇市おもろまち 4-6-19 FLEXおもろまち 603,098-963-9818,09:00〜19:00,不定休（物件問合せは担当（金城）携帯080-6794-4250へ直接お気軽にどうぞ！）,沖縄県知事免許 (1) 第5354号,当社ホームページはこちら,敷地内駐車場が空いていない場合は、近隣に時間貸しパーキングをご案内いたします駐車場/あり 1台,0,0,0,0,5,1,1,0,https://www.e-uchina.net/fudosan_kaisha/7819
